Timestamp,Session_Name,Position,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_Visibility,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_Visibility,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,LEFT_EAR_Visibility,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,RIGHT_EAR_Visibility,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_Visibility,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_Visibility,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_Visibility,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_Visibility
2026-08-21 22:28:49,Night_001,Right Side,0.531661,0.448443,0.119165,0.999672,0.506307,0.446472,0.124169,0.999434,0.544171,0.459664,0.229436,0.999775,0.498683,0.4565,0.253635,0.999636,0.570025,0.523794,0.190277,0.99991,0.4666,0.518891,0.288133,0.995349,0.520881,0.643268,-0.066197,0.998615,0.45881,0.641314,0.06619,0.997336
2026-08-21 22:28:50,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:28:50,Night_001,Right Side,0.529843,0.454557,0.163376,0.999005,0.515334,0.444311,0.172819,0.997062,0.53457,0.460632,0.216483,0.999293,0.507904,0.446306,0.265632,0.998769,0.540879,0.511061,0.203296,0.999907,0.470464,0.479672,0.251328,0.994262,0.426935,0.587734,-0.007738,0.998759,0.399159,0.56704,0.007743,0.997523
2026-08-21 22:28:50,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:28:50,Night_001,Right Side,0.530251,0.456105,0.177012,0.99903,0.510443,0.450655,0.19163,0.997198,0.542009,0.461015,0.257239,0.999309,0.502791,0.451945,0.329998,0.998808,0.571006,0.526962,0.218519,0.999897,0.461935,0.510503,0.335568,0.993068,0.478282,0.655999,-0.067455,0.998829,0.423056,0.632558,0.067577,0.99762
2026-08-21 22:28:53,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:28:56,Night_001,Right Side,0.504748,0.463726,-0.092054,0.99734,0.50044,0.453688,-0.110127,0.996317,0.501841,0.458539,-0.014038,0.997535,0.486388,0.43167,-0.096294,0.996925,0.464209,0.48324,0.043555,0.999737,0.451316,0.436531,-0.12773,0.994267,0.345762,0.51259,0.034537,0.999622,0.336495,0.474657,-0.034617,0.998875
2026-08-21 22:28:56,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:28:58,Night_001,Right Side,0.498543,0.454241,-0.033982,0.997056,0.493306,0.444345,-0.026565,0.995853,0.500729,0.460659,0.001573,0.997453,0.49176,0.442725,0.03532,0.9963,0.469525,0.493833,-0.021014,0.999717,0.446554,0.446335,0.064558,0.993937,0.339273,0.540587,-0.052096,0.999605,0.330333,0.504631,0.052128,0.998843
2026-08-21 22:28:58,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:29:03,Night_001,Right Side,0.500457,0.453852,-0.057455,0.996338,0.493222,0.446655,-0.047897,0.994766,0.502157,0.461582,-0.03319,0.996987,0.480512,0.435744,0.01157,0.994913,0.466315,0.497798,-0.053185,0.99969,0.446429,0.456641,0.055524,0.99356,0.338772,0.538531,-0.054776,0.999582,0.329799,0.508758,0.054699,0.998796
2026-08-21 22:29:04,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:29:34,Night_001,Right Side,0.501115,0.451645,-0.067372,0.995071,0.496397,0.444214,-0.053409,0.992931,0.502092,0.460364,-0.061061,0.996116,0.485097,0.438924,0.004291,0.993113,0.472828,0.497882,-0.082121,0.999607,0.449221,0.462405,0.054732,0.992591,0.33933,0.542666,-0.056423,0.999492,0.331278,0.516052,0.056463,0.998588
2026-08-21 22:29:34,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:29:49,Night_001,Right Side,0.517983,0.438537,0.115334,0.995546,0.495473,0.44034,0.116782,0.993609,0.532283,0.448793,0.223243,0.99649,0.489802,0.455173,0.227324,0.993784,0.56917,0.508859,0.207227,0.999615,0.462648,0.522561,0.241588,0.992988,0.558423,0.634635,-0.008593,0.999354,0.482023,0.637499,0.00871,0.998303
2026-08-21 22:29:53,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:29:56,Night_001,Right Side,0.51737,0.441794,0.059648,0.999669,0.493087,0.440556,0.062738,0.999431,0.533247,0.448202,0.164689,0.999747,0.488388,0.448611,0.177821,0.999483,0.568809,0.504838,0.182005,0.999927,0.454325,0.503734,0.215798,0.995372,0.540957,0.641899,-0.011055,0.998751,0.467366,0.636591,0.011273,0.997326
2026-08-21 22:29:58,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:29:58,Night_001,Right Side,0.537943,0.431415,0.104842,0.99983,0.511139,0.427665,0.099184,0.999778,0.549542,0.443339,0.243342,0.999841,0.495274,0.433401,0.215602,0.999859,0.574758,0.51594,0.261508,0.999855,0.445912,0.48892,0.253145,0.998454,0.531743,0.63716,-0.00777,0.998722,0.45292,0.614031,0.00804,0.997872
2026-08-21 22:29:58,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:29:59,Night_001,Right Side,0.51901,0.447485,0.189919,0.998789,0.497429,0.445228,0.189261,0.998641,0.532952,0.458947,0.296469,0.998838,0.49346,0.457027,0.293306,0.998985,0.560233,0.515658,0.279618,0.999329,0.450453,0.516531,0.296614,0.995593,0.529881,0.652672,-0.008288,0.997628,0.463175,0.64819,0.008388,0.996841
2026-08-21 22:30:00,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:01,Night_001,Right Side,0.517294,0.450522,0.153309,0.998879,0.49444,0.448923,0.158993,0.998741,0.53251,0.462583,0.241906,0.998916,0.489845,0.461267,0.266963,0.999065,0.566097,0.525346,0.202956,0.999353,0.461154,0.526529,0.27804,0.994903,0.520224,0.648275,-0.047222,0.997643,0.460216,0.648535,0.047148,0.99674
2026-08-21 22:30:03,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:03,Night_001,Right Side,0.511241,0.449411,0.240899,0.999632,0.491931,0.448336,0.25318,0.999413,0.529676,0.460427,0.323221,0.999686,0.49171,0.458146,0.380774,0.999527,0.567933,0.517679,0.273797,0.999722,0.465259,0.529107,0.414222,0.990415,0.527217,0.651689,-0.074304,0.998147,0.469631,0.650929,0.074604,0.996911
2026-08-21 22:30:07,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:07,Night_001,Right Side,0.510253,0.447956,0.134461,0.999789,0.489711,0.44664,0.14436,0.999437,0.525689,0.453022,0.234706,0.999858,0.487197,0.451287,0.282938,0.999635,0.562969,0.516768,0.213608,0.9998,0.459988,0.511036,0.351242,0.987976,0.497099,0.648888,-0.079156,0.998176,0.444493,0.642279,0.079528,0.996205
2026-08-21 22:30:07,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:10,Night_001,Right Side,0.511088,0.476957,0.000202,0.999644,0.507819,0.473025,-0.027494,0.99936,0.506758,0.469642,0.068185,0.999682,0.498838,0.461796,-0.058093,0.999539,0.473505,0.4849,0.126237,0.999683,0.45799,0.465894,-0.109264,0.988725,0.359628,0.535666,0.062586,0.998303,0.349454,0.512015,-0.062725,0.996496
2026-08-21 22:30:10,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:15,Night_001,Right Side,0.517808,0.435663,0.034519,0.99959,0.493746,0.439735,0.03706,0.999255,0.534108,0.442912,0.139145,0.99964,0.488913,0.451566,0.15043,0.999445,0.575535,0.509767,0.145143,0.999638,0.461273,0.517885,0.177123,0.989201,0.559359,0.654965,-0.00957,0.998138,0.483977,0.659705,0.009646,0.996298
2026-08-21 22:30:15,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:15,Night_001,Right Side,0.538193,0.440455,0.157667,0.999453,0.517172,0.434031,0.152097,0.999268,0.547568,0.457652,0.278698,0.999525,0.505693,0.44636,0.249713,0.999503,0.569469,0.518962,0.262242,0.999469,0.452054,0.497615,0.256454,0.992141,0.534539,0.648024,0.002574,0.99763,0.460018,0.632346,-0.002447,0.996558
2026-08-21 22:30:16,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:17,Night_001,Right Side,0.532996,0.440254,0.108399,0.993259,0.511583,0.436145,0.106021,0.991685,0.543023,0.457541,0.214505,0.991572,0.500482,0.45099,0.205384,0.988013,0.56592,0.506577,0.197964,0.998594,0.459972,0.493968,0.190532,0.986454,0.534366,0.633194,0.001418,0.997371,0.463522,0.624715,-0.001496,0.995968
2026-08-21 22:30:17,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:22,Night_001,Right Side,0.516801,0.4427,-0.132625,0.993932,0.499966,0.446551,-0.135045,0.992514,0.531432,0.454979,0.006869,0.992414,0.493938,0.463788,-0.003939,0.989208,0.559261,0.516209,0.049556,0.998699,0.473854,0.522906,0.05855,0.987551,0.545031,0.622559,-0.009734,0.997374,0.480501,0.620751,0.009992,0.996132
2026-08-21 22:30:22,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:30:24,Night_001,Right Side,0.517403,0.444945,0.123961,0.99554,0.494702,0.446534,0.126608,0.994485,0.533481,0.454837,0.22496,0.994436,0.490657,0.461796,0.235787,0.992034,0.570295,0.515201,0.196026,0.999,0.459542,0.532581,0.239583,0.989565,0.550183,0.652573,-0.015645,0.99769,0.481296,0.652209,0.015542,0.996277
2026-08-21 22:32:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:32:59,Night_001,Right Side,0.520913,0.442333,-0.039431,0.999271,0.510685,0.443507,-0.012368,0.997836,0.516425,0.457711,-0.07754,0.999348,0.51476,0.455731,0.044448,0.99741,0.515531,0.509195,-0.127595,0.999871,0.498377,0.497331,0.122863,0.998493,0.388982,0.589236,-0.081447,0.999819,0.381302,0.57294,0.0815,0.999787
2026-08-21 22:33:05,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:05,Night_001,Right Side,0.523365,0.451099,0.086067,0.998848,0.50152,0.455637,0.085796,0.996088,0.535445,0.457992,0.193254,0.999073,0.49282,0.466455,0.186017,0.995758,0.568847,0.516448,0.159385,0.999865,0.459116,0.530165,0.220177,0.998058,0.563336,0.649673,-0.018033,0.999795,0.491412,0.662701,0.017927,0.999599
2026-08-21 22:33:05,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:05,Night_001,Right Side,0.521457,0.443832,0.112155,0.999212,0.498651,0.4445,0.116027,0.997382,0.535751,0.456038,0.205304,0.999368,0.49134,0.460634,0.223071,0.997183,0.565446,0.517555,0.166581,0.999888,0.46259,0.52219,0.261234,0.997771,0.527029,0.642693,-0.048668,0.999619,0.471016,0.639973,0.048711,0.999189
2026-08-21 22:33:14,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:15,Night_001,Right Side,0.500451,0.452953,0.139949,0.999469,0.481635,0.455706,0.149129,0.998454,0.510304,0.459604,0.213237,0.999662,0.477173,0.463298,0.258925,0.999126,0.544971,0.516416,0.164377,0.999975,0.439861,0.518262,0.278351,0.990642,0.468504,0.64169,-0.074311,0.99924,0.416438,0.639436,0.074309,0.997963
2026-08-21 22:33:15,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:15,Night_001,Right Side,0.493746,0.452044,0.208113,0.999519,0.47754,0.45992,0.219158,0.998605,0.511006,0.456525,0.276444,0.999693,0.478967,0.472661,0.328598,0.99921,0.562516,0.519855,0.199928,0.999976,0.45998,0.546958,0.350692,0.99149,0.531889,0.660688,-0.075221,0.999295,0.479374,0.671807,0.075319,0.998116
2026-08-21 22:33:18,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:18,Night_001,Right Side,0.495814,0.451225,0.161393,0.999892,0.480943,0.458716,0.177083,0.999703,0.512744,0.454448,0.22087,0.999939,0.483306,0.467048,0.294303,0.999811,0.556979,0.517456,0.189826,0.999971,0.466921,0.528027,0.37053,0.994905,0.510404,0.641351,-0.083187,0.999425,0.467405,0.644369,0.083639,0.998776
2026-08-21 22:33:48,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:48,Night_001,Right Side,0.500863,0.45913,0.108293,0.999908,0.485308,0.457503,0.121075,0.999795,0.512328,0.463403,0.162118,0.999954,0.484146,0.457763,0.222225,0.999879,0.534973,0.511629,0.123772,0.999965,0.451966,0.502445,0.233531,0.997774,0.435015,0.639154,-0.054072,0.999021,0.398282,0.626061,0.054073,0.997609
2026-08-21 22:33:49,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:49,Night_001,Right Side,0.499346,0.461631,0.030569,0.999676,0.488424,0.457094,0.048458,0.999268,0.512255,0.464864,0.048514,0.999813,0.488572,0.455379,0.132314,0.999699,0.524664,0.516065,0.013617,0.999973,0.466613,0.497275,0.18717,0.997861,0.420277,0.621554,-0.069685,0.999438,0.397473,0.600295,0.069567,0.998559
2026-08-21 22:33:49,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:50,Night_001,Right Side,0.501426,0.464732,0.078616,0.999621,0.491287,0.463504,0.096059,0.999199,0.51239,0.466728,0.102934,0.99973,0.49231,0.462607,0.185474,0.999633,0.530262,0.525063,0.074825,0.999973,0.465257,0.510194,0.214136,0.998261,0.422201,0.625847,-0.05772,0.999535,0.397816,0.609977,0.057591,0.998775
2026-08-21 22:33:50,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:50,Night_001,Right Side,0.4977,0.457648,0.08413,0.999617,0.482673,0.458001,0.095961,0.999172,0.513506,0.461725,0.135047,0.999732,0.481642,0.461011,0.192071,0.999632,0.539422,0.51959,0.106346,0.999972,0.450201,0.505239,0.226322,0.996782,0.446592,0.63572,-0.066475,0.999547,0.410629,0.622367,0.066475,0.998717
2026-08-21 22:33:51,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:52,Night_001,Right Side,0.498807,0.461186,0.096313,0.999204,0.484897,0.458837,0.11103,0.998157,0.508796,0.463422,0.125608,0.999554,0.487258,0.460356,0.194219,0.999388,0.524451,0.509869,0.088044,0.999972,0.458391,0.503329,0.223929,0.99632,0.429256,0.623276,-0.059275,0.999744,0.400477,0.61372,0.059197,0.999217
2026-08-21 22:33:52,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:52,Night_001,Right Side,0.500633,0.4649,0.083522,0.999104,0.487976,0.461415,0.099894,0.997844,0.51026,0.465958,0.112809,0.999455,0.485799,0.459927,0.191301,0.999257,0.538825,0.528325,0.095746,0.999971,0.461498,0.514686,0.206986,0.996371,0.428463,0.633606,-0.049175,0.999758,0.397222,0.615036,0.049012,0.999212
2026-08-21 22:33:52,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:53,Night_001,Right Side,0.503523,0.464764,0.068738,0.998877,0.492086,0.464708,0.084752,0.997435,0.513061,0.466135,0.091226,0.999146,0.492327,0.46388,0.16858,0.999045,0.541128,0.529973,0.065948,0.999965,0.470531,0.513384,0.19702,0.996503,0.434768,0.626525,-0.061527,0.9997,0.409151,0.609408,0.061374,0.999005
2026-08-21 22:33:53,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:54,Night_001,Right Side,0.498795,0.46453,-0.013327,0.998657,0.491319,0.462081,0.008553,0.997073,0.507123,0.46704,-0.013382,0.998983,0.492977,0.459921,0.089556,0.998679,0.521873,0.539306,-0.033402,0.999953,0.465716,0.501496,0.133937,0.996583,0.39374,0.623824,-0.061655,0.999709,0.375022,0.59145,0.061462,0.999031
2026-08-21 22:33:54,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:54,Night_001,Right Side,0.498463,0.460632,0.087364,0.998746,0.483941,0.458916,0.097621,0.997261,0.51019,0.464331,0.139492,0.999056,0.482266,0.460077,0.187814,0.998773,0.523744,0.509906,0.110213,0.999956,0.447171,0.496018,0.212199,0.996633,0.427325,0.625274,-0.052677,0.999732,0.394576,0.612846,0.052652,0.999081
2026-08-21 22:33:56,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:57,Night_001,Right Side,0.498242,0.464014,-0.036503,0.995477,0.492208,0.459332,-0.016786,0.990175,0.508571,0.466787,-0.043677,0.997234,0.497804,0.462463,0.04594,0.995908,0.511682,0.525776,-0.083211,0.999924,0.479644,0.502832,0.106011,0.994118,0.405739,0.604761,-0.061467,0.999416,0.393395,0.586031,0.061323,0.998458
2026-08-21 22:33:58,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:58,Night_001,Right Side,0.499119,0.461772,0.101407,0.997292,0.487355,0.459214,0.120286,0.994477,0.511014,0.467955,0.127006,0.998108,0.488445,0.457189,0.216556,0.99748,0.535927,0.539757,0.10681,0.999941,0.457677,0.510221,0.22825,0.997073,0.411504,0.638494,-0.060287,0.999671,0.381698,0.614116,0.06013,0.999101
2026-08-21 22:33:58,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:59,Night_001,Right Side,0.498633,0.463305,0.090246,0.997723,0.487799,0.461295,0.105665,0.995277,0.51075,0.467064,0.12105,0.99829,0.489343,0.463845,0.195513,0.99783,0.534207,0.527161,0.104901,0.999941,0.458172,0.512123,0.210285,0.997186,0.427063,0.623104,-0.045711,0.999733,0.39658,0.602616,0.04558,0.999205
2026-08-21 22:33:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:59,Night_001,Right Side,0.497621,0.462812,0.037856,0.997838,0.48511,0.46057,0.058181,0.995547,0.511535,0.468584,0.04256,0.998315,0.490261,0.46576,0.13912,0.997941,0.539921,0.542957,0.026577,0.999942,0.462086,0.511807,0.154264,0.99728,0.412541,0.647111,-0.063573,0.999744,0.384659,0.617539,0.063377,0.999187
2026-08-21 22:33:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:33:59,Night_001,Right Side,0.499177,0.458975,0.118313,0.998084,0.487494,0.457499,0.130225,0.996062,0.512247,0.462124,0.16226,0.998483,0.486225,0.459661,0.21837,0.998191,0.535747,0.514285,0.124299,0.999935,0.450553,0.500754,0.236935,0.996847,0.451975,0.629322,-0.056656,0.999713,0.410795,0.616486,0.056616,0.999136
2026-08-21 22:33:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:00,Night_001,Right Side,0.504105,0.454356,0.107393,0.997963,0.48448,0.457126,0.117484,0.995326,0.514656,0.458911,0.180342,0.99845,0.479166,0.461645,0.230422,0.997797,0.548833,0.513431,0.139764,0.99994,0.447517,0.518391,0.262491,0.98848,0.467015,0.641491,-0.073053,0.999719,0.420569,0.638109,0.073071,0.998874
2026-08-21 22:34:00,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:00,Night_001,Right Side,0.499863,0.457577,0.099857,0.997295,0.484055,0.458798,0.111303,0.993893,0.511653,0.461357,0.149282,0.998242,0.481208,0.458844,0.204271,0.997471,0.53003,0.510361,0.109766,0.999938,0.451041,0.504204,0.251763,0.986143,0.441625,0.630663,-0.074766,0.999698,0.408362,0.624377,0.07475,0.998819
2026-08-21 22:34:01,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:01,Night_001,Right Side,0.498551,0.461754,0.028098,0.997529,0.486738,0.461753,0.041594,0.994399,0.511332,0.464074,0.066745,0.998387,0.487292,0.460231,0.131491,0.99768,0.531294,0.525033,0.067768,0.999938,0.460238,0.503697,0.169357,0.987123,0.427292,0.619619,-0.050073,0.999696,0.400103,0.597389,0.050018,0.998774
2026-08-21 22:34:01,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:01,Night_001,Right Side,0.497254,0.465153,0.110543,0.998174,0.487743,0.46272,0.130177,0.995977,0.509555,0.46949,0.122645,0.998722,0.491917,0.465224,0.214503,0.998317,0.531886,0.526553,0.079416,0.999943,0.467234,0.522636,0.236127,0.991217,0.424935,0.625432,-0.05738,0.999743,0.397739,0.61238,0.057293,0.99902
2026-08-21 22:34:02,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:02,Night_001,Right Side,0.502543,0.460486,0.175366,0.998339,0.486135,0.461883,0.189248,0.996462,0.513673,0.461915,0.233585,0.99877,0.485054,0.463755,0.300003,0.99849,0.543882,0.51427,0.17542,0.999947,0.450027,0.516454,0.307875,0.992808,0.446361,0.638435,-0.065469,0.999762,0.404895,0.633954,0.065541,0.999106
2026-08-21 22:34:02,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:03,Night_001,Right Side,0.498659,0.463187,0.127989,0.998754,0.48757,0.460367,0.145203,0.997315,0.507435,0.468209,0.158867,0.999096,0.482478,0.460641,0.241373,0.998877,0.526286,0.534345,0.123039,0.999957,0.455421,0.518842,0.253376,0.993701,0.411544,0.639979,-0.0561,0.999814,0.383102,0.622463,0.055926,0.999266
2026-08-21 22:34:03,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21 22:34:03,Night_001,Right Side,0.49897,0.457656,0.098747,0.998825,0.485581,0.45955,0.109835,0.997443,0.511415,0.462154,0.148915,0.999156,0.481785,0.460318,0.20138,0.99894,0.529656,0.50921,0.116207,0.999959,0.45035,0.499206,0.216072,0.993949,0.436743,0.622418,-0.053631,0.999827,0.401126,0.610763,0.053615,0.999303
2026-08-21 22:34:03,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
